X, Y, Z
6963.96,2179.85,7876.62
6960.46,2178.37,7870.29
6956.97,2176.92,7863.94
6953.49,2175.48,7857.58
6950.01,2174.06,7851.21
6946.53,2172.66,7844.84
6943.06,2171.27,7838.46
6939.59,2169.9,7832.08
6936.11,2168.54,7825.7
6932.64,2167.2,7819.31
6929.16,2165.86,7812.92
6925.67,2164.54,7806.53
6922.18,2163.22,7800.14
6918.68,2161.91,7793.75
6915.18,2160.6,7787.37
6911.66,2159.3,7780.99
6908.13,2158.01,7774.62
6904.59,2156.71,7768.25
6901.04,2155.42,7761.89
6897.47,2154.13,7755.53
6893.89,2152.83,7749.19
6890.29,2151.53,7742.86
6886.66,2150.23,7736.53
6883.02,2148.92,7730.22
6879.36,2147.61,7723.93
6875.68,2146.29,7717.65
6871.97,2144.96,7711.38
6868.24,2143.62,7705.13
6864.48,2142.28,7698.89
6860.71,2140.93,7692.67
6856.92,2139.57,7686.46
6853.11,2138.21,7680.26
6849.28,2136.86,7674.07
6845.44,2135.5,7667.89
6841.58,2134.14,7661.71
6837.72,2132.78,7655.55
6833.84,2131.43,7649.39
6829.95,2130.08,7643.24
6826.05,2128.74,7637.09
6822.14,2127.4,7630.95
6818.23,2126.07,7624.8
6814.31,2124.75,7618.67
6810.38,2123.45,7612.53
6806.46,2122.15,7606.39
6802.53,2120.86,7600.25
6798.6,2119.59,7594.11
6794.67,2118.34,7587.97
6790.75,2117.1,7581.83
6786.83,2115.88,7575.68
6782.91,2114.68,7569.52
6779,2113.5,7563.36
6775.1,2112.34,7557.2
6771.2,2111.2,7551.02
6767.31,2110.09,7544.84
6763.44,2109,7538.65
6759.58,2107.94,7532.44
6755.73,2106.9,7526.23
6751.89,2105.89,7520
6748.07,2104.92,7513.76
6744.27,2103.97,7507.5
6740.49,2103.06,7501.23
6736.72,2102.18,7494.95
6732.98,2101.33,7488.65
6729.25,2100.52,7482.33
6725.55,2099.74,7475.99
6721.87,2099,7469.64
6718.21,2098.29,7463.27
6714.57,2097.61,7456.89
6710.95,2096.96,7450.49
6707.35,2096.35,7444.07
6703.77,2095.76,7437.64
6700.22,2095.21,7431.19
6696.68,2094.68,7424.73
6693.17,2094.18,7418.25
6689.67,2093.72,7411.76
6686.2,2093.28,7405.25
6682.75,2092.87,7398.73
6679.32,2092.48,7392.2
6675.91,2092.12,7385.65
6672.52,2091.79,7379.08
6669.15,2091.49,7372.51
6665.81,2091.21,7365.92
6662.48,2090.95,7359.31
6659.18,2090.72,7352.69
6655.89,2090.51,7346.06
6652.63,2090.33,7339.42
6649.39,2090.17,7332.76
6646.17,2090.03,7326.09
6642.97,2089.91,7319.4
6639.79,2089.81,7312.71
6636.63,2089.74,7306
6633.5,2089.68,7299.28
6630.38,2089.64,7292.55
6627.29,2089.63,7285.8
6624.22,2089.63,7279.05
6621.17,2089.65,7272.28
6618.14,2089.69,7265.5
6615.13,2089.74,7258.72
6612.14,2089.81,7251.92
6609.18,2089.9,7245.11
6606.23,2090,7238.28
6603.31,2090.12,7231.45
6600.4,2090.26,7224.61
6597.52,2090.4,7217.76
6594.66,2090.57,7210.9
6591.83,2090.74,7204.02
6589.01,2090.93,7197.14
6586.21,2091.13,7190.25
6583.44,2091.34,7183.35
6580.69,2091.56,7176.44
6577.95,2091.79,7169.52
6575.24,2092.04,7162.6
6572.56,2092.29,7155.66
6569.89,2092.55,7148.72
6567.24,2092.82,7141.76
6564.62,2093.1,7134.8
6562.01,2093.39,7127.83
6559.43,2093.68,7120.86
6556.87,2093.98,7113.87
6554.34,2094.29,7106.88
6551.82,2094.61,7099.88
6549.33,2094.94,7092.88
6546.86,2095.27,7085.86
6544.41,2095.62,7078.84
6541.98,2095.97,7071.81
6539.58,2096.33,7064.78
6537.21,2096.7,7057.74
6534.85,2097.08,7050.69
6532.52,2097.47,7043.63
6530.21,2097.87,7036.57
6527.93,2098.27,7029.51
6525.67,2098.69,7022.43
6523.44,2099.12,7015.36
6521.23,2099.56,7008.27
6519.04,2100,7001.18
6516.89,2100.46,6994.09
6514.75,2100.93,6986.99
6512.64,2101.41,6979.88
6510.56,2101.9,6972.77
6508.5,2102.4,6965.65
6506.47,2102.92,6958.53
6504.47,2103.44,6951.4
6502.49,2103.98,6944.27
6500.54,2104.52,6937.14
6498.62,2105.08,6930
6496.72,2105.65,6922.86
6494.85,2106.24,6915.71
6493.01,2106.83,6908.56
6491.19,2107.44,6901.4
6489.4,2108.06,6894.24
6487.65,2108.7,6887.08
6485.92,2109.34,6879.92
6484.21,2110,6872.75
6482.54,2110.67,6865.57
6480.89,2111.36,6858.4
6479.28,2112.06,6851.22
6477.69,2112.77,6844.04
6476.13,2113.5,6836.85
6474.61,2114.24,6829.67
6473.11,2114.99,6822.48
6471.64,2115.76,6815.29
6470.2,2116.55,6808.1
6468.8,2117.35,6800.9
6467.42,2118.16,6793.7
6466.07,2118.99,6786.5
6464.76,2119.83,6779.3
6463.48,2120.69,6772.1
6462.22,2121.56,6764.9
6461,2122.45,6757.7
6459.81,2123.35,6750.49
6458.66,2124.27,6743.28
6457.53,2125.21,6736.08
6456.44,2126.16,6728.87
6455.38,2127.13,6721.66
6454.35,2128.12,6714.45
6453.36,2129.12,6707.24
6452.4,2130.14,6700.03
6451.48,2131.17,6692.81
6450.59,2132.23,6685.6
6449.73,2133.3,6678.38
6448.92,2134.39,6671.17
6448.14,2135.5,6663.94
6447.4,2136.62,6656.72
6446.69,2137.77,6649.5
6446.03,2138.93,6642.27
6445.4,2140.11,6635.04
6444.82,2141.31,6627.81
6444.27,2142.53,6620.57
6443.77,2143.77,6613.33
6443.3,2145.03,6606.09
6442.88,2146.31,6598.84
6442.5,2147.61,6591.6
6442.16,2148.93,6584.34
6441.87,2150.28,6577.08
6441.62,2151.64,6569.82
6441.41,2153.02,6562.56
6441.25,2154.43,6555.29
6441.14,2155.86,6548.01
6441.07,2157.3,6540.73
6441.05,2158.78,6533.45
6441.08,2160.27,6526.16
6441.15,2161.79,6518.86
6441.27,2163.32,6511.56
6441.44,2164.89,6504.26
6441.66,2166.47,6496.94
6441.93,2168.08,6489.63
6442.25,2169.71,6482.3
6442.62,2171.37,6474.97
6443.04,2173.05,6467.64
6443.52,2174.75,6460.29
6444.05,2176.48,6452.94
6444.63,2178.23,6445.59
6445.26,2180.01,6438.22
6445.95,2181.82,6430.85
6446.69,2183.64,6423.47
6447.47,2185.49,6416.1
6448.31,2187.36,6408.72
