X, Y, Z
8937.33,2356.1,8244.85
8934.37,2353.04,8240.13
8931.4,2350,8235.42
8928.41,2346.97,8230.7
8925.41,2343.95,8225.98
8922.39,2340.94,8221.27
8919.36,2337.95,8216.55
8916.32,2334.96,8211.83
8913.26,2331.98,8207.11
8910.19,2329.01,8202.39
8907.11,2326.05,8197.67
8904.02,2323.09,8192.95
8900.92,2320.15,8188.23
8897.81,2317.21,8183.51
8894.7,2314.27,8178.79
8891.57,2311.34,8174.08
8888.43,2308.42,8169.36
8885.29,2305.5,8164.65
8882.13,2302.58,8159.94
8878.98,2299.66,8155.23
8875.81,2296.75,8150.53
8872.64,2293.83,8145.83
8869.46,2290.92,8141.13
8866.28,2288.01,8136.43
8863.1,2285.1,8131.74
8859.91,2282.19,8127.05
8856.72,2279.27,8122.36
8853.52,2276.36,8117.68
8850.32,2273.44,8113.01
8847.12,2270.51,8108.33
8843.92,2267.59,8103.67
8840.72,2264.65,8099
8837.52,2261.72,8094.35
8834.31,2258.77,8089.69
8831.11,2255.82,8085.05
8827.91,2252.87,8080.41
8824.71,2249.9,8075.77
8821.51,2246.93,8071.14
8818.32,2243.96,8066.52
8815.12,2240.97,8061.9
8811.93,2237.99,8057.28
8808.73,2235,8052.67
8805.54,2232.01,8048.06
8802.35,2229.01,8043.45
8799.17,2226.01,8038.84
8795.98,2223.02,8034.24
8792.79,2220.02,8029.63
8789.61,2217.02,8025.03
8786.43,2214.02,8020.42
8783.25,2211.02,8015.82
8780.07,2208.03,8011.21
8776.9,2205.04,8006.6
8773.72,2202.05,8001.99
8770.55,2199.07,7997.37
8767.38,2196.09,7992.76
8764.21,2193.12,7988.13
8761.04,2190.16,7983.51
8757.88,2187.2,7978.87
8754.71,2184.25,7974.24
8751.55,2181.31,7969.59
8748.39,2178.38,7964.94
8745.24,2175.45,7960.29
8742.08,2172.54,7955.62
8738.93,2169.64,7950.95
8735.78,2166.75,7946.27
8732.63,2163.88,7941.58
8729.48,2161.01,7936.88
8726.33,2158.17,7932.16
8723.19,2155.33,7927.44
8720.05,2152.51,7922.71
8716.91,2149.71,7917.97
8713.77,2146.92,7913.21
8710.64,2144.16,7908.44
8707.51,2141.41,7903.66
8704.38,2138.67,7898.86
8701.25,2135.96,7894.05
8698.13,2133.27,7889.22
8695,2130.6,7884.38
8691.88,2127.95,7879.52
8688.76,2125.32,7874.65
8685.65,2122.71,7869.76
8682.53,2120.13,7864.86
8679.42,2117.56,7859.95
8676.31,2115.02,7855.02
8673.21,2112.51,7850.07
8670.1,2110.01,7845.11
8667,2107.54,7840.14
8663.89,2105.09,7835.15
8660.79,2102.67,7830.15
8657.69,2100.27,7825.14
8654.6,2097.89,7820.11
8651.5,2095.54,7815.07
8648.41,2093.21,7810.02
8645.31,2090.91,7804.95
8642.22,2088.63,7799.87
8639.13,2086.38,7794.78
8636.05,2084.16,7789.68
8632.96,2081.96,7784.56
8629.87,2079.78,7779.43
8626.79,2077.64,7774.29
8623.71,2075.52,7769.14
8620.62,2073.43,7763.98
8617.54,2071.36,7758.8
8614.46,2069.33,7753.62
8611.38,2067.32,7748.42
8608.3,2065.34,7743.21
8605.23,2063.39,7738
8602.15,2061.46,7732.77
8599.07,2059.57,7727.53
8596,2057.71,7722.28
8592.92,2055.87,7717.02
8589.85,2054.06,7711.75
8586.78,2052.29,7706.47
8583.7,2050.55,7701.18
8580.63,2048.83,7695.88
8577.56,2047.15,7690.57
8574.49,2045.5,7685.26
8571.42,2043.88,7679.93
8568.34,2042.29,7674.59
8565.27,2040.73,7669.25
8562.2,2039.21,7663.9
8559.13,2037.71,7658.54
8556.06,2036.25,7653.17
8552.99,2034.83,7647.79
8549.92,2033.43,7642.41
8546.85,2032.07,7637.02
8543.77,2030.75,7631.61
8540.7,2029.46,7626.21
8537.63,2028.2,7620.79
8534.56,2026.98,7615.37
8531.48,2025.78,7609.94
8528.41,2024.63,7604.51
8525.34,2023.5,7599.07
8522.26,2022.41,7593.62
8519.19,2021.35,7588.17
8516.11,2020.32,7582.71
8513.03,2019.32,7577.24
8509.95,2018.35,7571.77
