X, Y, Z
8451.32,3426.2,8982.09
8449.82,3418.57,8978.9
8448.25,3410.96,8975.69
8446.6,3403.39,8972.47
8444.88,3395.84,8969.24
8443.08,3388.31,8965.99
8441.22,3380.81,8962.73
8439.29,3373.34,8959.45
8437.29,3365.89,8956.15
8435.22,3358.46,8952.84
8433.1,3351.06,8949.51
8430.91,3343.69,8946.16
8428.66,3336.34,8942.8
8426.36,3329.01,8939.42
8424,3321.71,8936.02
8421.59,3314.43,8932.6
8419.12,3307.18,8929.16
8416.61,3299.95,8925.71
8414.04,3292.74,8922.23
8411.43,3285.55,8918.74
8408.78,3278.39,8915.22
8406.08,3271.25,8911.69
8403.35,3264.14,8908.13
8400.57,3257.04,8904.56
8397.76,3249.97,8900.96
8394.91,3242.92,8897.34
8392.03,3235.89,8893.7
8389.11,3228.88,8890.04
8386.17,3221.89,8886.35
8383.2,3214.93,8882.65
8380.2,3207.98,8878.92
8377.18,3201.06,8875.16
8374.14,3194.16,8871.38
8371.07,3187.27,8867.58
8367.99,3180.41,8863.75
8364.89,3173.57,8859.9
8361.77,3166.74,8856.03
8358.64,3159.94,8852.13
8355.5,3153.15,8848.2
8352.35,3146.39,8844.25
8349.19,3139.64,8840.27
8346.03,3132.91,8836.26
8342.86,3126.2,8832.23
8339.69,3119.51,8828.17
8336.52,3112.83,8824.08
8333.35,3106.17,8819.96
8330.18,3099.54,8815.82
8327.02,3092.91,8811.65
8323.86,3086.31,8807.45
8320.72,3079.72,8803.22
8317.58,3073.15,8798.96
8314.46,3066.6,8794.67
8311.35,3060.06,8790.35
8308.25,3053.54,8786
8305.18,3047.03,8781.62
8302.12,3040.54,8777.2
8299.09,3034.07,8772.76
8296.08,3027.61,8768.28
8293.09,3021.17,8763.78
8290.13,3014.74,8759.24
8287.19,3008.33,8754.67
8284.27,3001.93,8750.07
8281.38,2995.55,8745.44
8278.5,2989.18,8740.78
8275.65,2982.83,8736.09
8272.82,2976.49,8731.37
8270,2970.16,8726.63
8267.2,2963.86,8721.86
8264.42,2957.56,8717.06
8261.65,2951.28,8712.23
8258.89,2945.02,8707.38
8256.15,2938.77,8702.51
8253.42,2932.54,8697.61
8250.71,2926.32,8692.68
8248,2920.11,8687.73
8245.3,2913.92,8682.76
8242.62,2907.74,8677.77
8239.94,2901.58,8672.75
8237.26,2895.43,8667.72
8234.6,2889.3,8662.66
8231.94,2883.18,8657.58
8229.28,2877.08,8652.48
8226.62,2870.99,8647.36
8223.97,2864.91,8642.23
8221.32,2858.85,8637.07
8218.67,2852.8,8631.9
8216.02,2846.77,8626.71
8213.37,2840.75,8621.5
8210.72,2834.75,8616.28
8208.06,2828.76,8611.04
8205.4,2822.78,8605.79
8202.73,2816.82,8600.52
8200.06,2810.87,8595.24
8197.38,2804.93,8589.95
8194.7,2799.01,8584.64
8192,2793.1,8579.32
8189.3,2787.21,8573.99
8186.58,2781.33,8568.64
8183.85,2775.47,8563.29
8181.12,2769.61,8557.92
8178.36,2763.77,8552.55
8175.6,2757.95,8547.17
8172.82,2752.14,8541.77
8170.02,2746.34,8536.37
8167.21,2740.56,8530.96
8164.37,2734.78,8525.55
8161.52,2729.03,8520.13
8158.65,2723.28,8514.7
8155.76,2717.55,8509.27
8152.85,2711.83,8503.83
8149.91,2706.13,8498.39
8146.95,2700.44,8492.94
8143.97,2694.76,8487.49
8140.96,2689.1,8482.04
8137.93,2683.44,8476.58
8134.87,2677.81,8471.13
8131.78,2672.18,8465.67
8128.66,2666.57,8460.21
8125.51,2660.97,8454.75
8122.34,2655.38,8449.29
8119.13,2649.81,8443.84
8115.88,2644.25,8438.38
8112.61,2638.7,8432.92
8109.31,2633.17,8427.47
8105.97,2627.65,8422.01
8102.6,2622.15,8416.56
8099.2,2616.67,8411.11
8095.77,2611.2,8405.65
8092.31,2605.75,8400.2
8088.82,2600.32,8394.75
8085.3,2594.91,8389.29
8081.74,2589.52,8383.84
8078.16,2584.15,8378.38
8074.54,2578.8,8372.93
8070.89,2573.47,8367.47
8067.21,2568.16,8362.02
8063.51,2562.87,8356.56
8059.77,2557.61,8351.1
8056,2552.37,8345.64
8052.19,2547.16,8340.18
8048.36,2541.97,8334.72
8044.5,2536.8,8329.26
8040.61,2531.66,8323.8
8036.69,2526.55,8318.33
8032.74,2521.47,8312.87
8028.75,2516.41,8307.4
8024.74,2511.39,8301.93
8020.7,2506.39,8296.45
8016.62,2501.42,8290.98
8012.52,2496.48,8285.5
8008.39,2491.58,8280.02
8004.23,2486.7,8274.54
8000.03,2481.86,8269.06
7995.81,2477.05,8263.57
7991.56,2472.27,8258.08
7987.28,2467.53,8252.59
7982.97,2462.82,8247.09
7978.63,2458.15,8241.59
7974.26,2453.51,8236.09
7969.86,2448.91,8230.58
7965.44,2444.35,8225.08
7960.98,2439.82,8219.56
7956.49,2435.34,8214.05
7951.98,2430.89,8208.53
7947.43,2426.48,8203
7942.86,2422.11,8197.48
7938.26,2417.78,8191.95
7933.63,2413.49,8186.41
7928.97,2409.25,8180.87
7924.28,2405.05,8175.33
7919.56,2400.89,8169.78
7914.82,2396.77,8164.22
7910.05,2392.7,8158.66
7905.24,2388.67,8153.1
7900.41,2384.69,8147.53
7895.56,2380.76,8141.96
7890.67,2376.87,8136.38
7885.75,2373.03,8130.8
7880.81,2369.24,8125.21
7875.84,2365.49,8119.61
7870.84,2361.8,8114.01
7865.81,2358.15,8108.41
7860.76,2354.56,8102.79
7855.68,2351.01,8097.18
7850.57,2347.51,8091.55
7845.44,2344.06,8085.92
7840.29,2340.65,8080.28
7835.12,2337.29,8074.63
7829.92,2333.97,8068.97
7824.71,2330.7,8063.31
7819.47,2327.47,8057.64
7814.22,2324.28,8051.95
7808.95,2321.13,8046.26
7803.66,2318.03,8040.56
7798.36,2314.96,8034.85
7793.04,2311.93,8029.13
7787.72,2308.95,8023.4
7782.37,2306,8017.65
7777.02,2303.08,8011.9
7771.66,2300.2,8006.13
7766.29,2297.36,8000.35
7760.91,2294.56,7994.56
7755.52,2291.78,7988.75
7750.12,2289.04,7982.94
7744.72,2286.33,7977.1
7739.32,2283.66,7971.26
7733.91,2281.01,7965.4
7728.5,2278.4,7959.52
7723.09,2275.81,7953.64
7717.68,2273.25,7947.73
7712.27,2270.72,7941.81
7706.86,2268.22,7935.88
7701.45,2265.74,7929.92
7696.04,2263.29,7923.96
7690.64,2260.86,7917.97
7685.25,2258.46,7911.97
7679.86,2256.08,7905.95
7674.48,2253.72,7899.91
7669.11,2251.39,7893.85
7663.75,2249.07,7887.78
7658.39,2246.78,7881.68
7653.05,2244.5,7875.57
7647.72,2242.24,7869.44
7642.41,2240,7863.28
7637.11,2237.78,7857.11
7631.82,2235.58,7850.92
7626.55,2233.39,7844.7
7621.3,2231.21,7838.47
7616.06,2229.05,7832.21
7610.85,2226.9,7825.93
7605.65,2224.76,7819.63
7600.48,2222.64,7813.3
7595.33,2220.52,7806.95
7590.2,2218.42,7800.58
7585.09,2216.33,7794.19
7580.02,2214.24,7787.77
7574.96,2212.16,7781.33
7569.94,2210.09,7774.86
7564.94,2208.03,7768.36
7559.97,2205.97,7761.85
7555.03,2203.92,7755.3
7550.12,2201.87,7748.73
7545.24,2199.83,7742.14
7540.39,2197.79,7735.52
7535.56,2195.77,7728.87
7530.77,2193.75,7722.21
7526,2191.74,7715.52
7521.26,2189.74,7708.8
7516.55,2187.76,7702.06
7511.86,2185.78,7695.3
7507.21,2183.82,7688.52
7502.57,2181.88,7681.72
7497.97,2179.95,7674.89
7493.39,2178.03,7668.05
7488.83,2176.13,7661.18
7484.3,2174.25,7654.29
7479.79,2172.39,7647.38
7475.31,2170.54,7640.46
7470.85,2168.72,7633.51
7466.41,2166.91,7626.54
7462,2165.13,7619.56
7457.6,2163.37,7612.56
7453.24,2161.63,7605.54
7448.89,2159.92,7598.5
7444.56,2158.23,7591.44
7440.26,2156.57,7584.37
7435.98,2154.93,7577.28
7431.71,2153.32,7570.18
7427.47,2151.74,7563.06
7423.25,2150.19,7555.92
7419.04,2148.67,7548.77
7414.86,2147.18,7541.61
7410.69,2145.72,7534.43
7406.54,2144.29,7527.24
7402.41,2142.9,7520.03
7398.3,2141.54,7512.81
7394.21,2140.22,7505.57
7390.13,2138.93,7498.33
7386.06,2137.68,7491.07
7382.02,2136.46,7483.8
7377.99,2135.28,7476.52
7373.98,2134.15,7469.23
7369.98,2133.05,7461.92
7365.99,2131.99,7454.61
7362.02,2130.98,7447.29
7358.06,2130.01,7439.95
7354.12,2129.08,7432.61
7350.19,2128.19,7425.26
7346.28,2127.35,7417.9
7342.37,2126.56,7410.53
7338.48,2125.81,7403.16
7334.6,2125.11,7395.77
7330.73,2124.46,7388.38
7326.88,2123.86,7380.98
7323.03,2123.31,7373.58
7319.2,2122.81,7366.17
7315.37,2122.36,7358.75
7311.56,2121.96,7351.33
7307.75,2121.61,7343.9
7303.95,2121.33,7336.47
7300.16,2121.09,7329.04
7296.38,2120.91,7321.6
7292.61,2120.79,7314.16
7288.85,2120.73,7306.71
7285.09,2120.72,7299.26
7281.34,2120.76,7291.81
7277.6,2120.86,7284.35
7273.86,2121.02,7276.9
7270.13,2121.23,7269.44
7266.4,2121.5,7261.98
7262.68,2121.82,7254.52
7258.96,2122.19,7247.06
7255.25,2122.61,7239.6
7251.54,2123.09,7232.14
7247.83,2123.62,7224.68
7244.12,2124.2,7217.22
7240.42,2124.83,7209.76
7236.72,2125.52,7202.3
7233.03,2126.25,7194.85
7229.33,2127.03,7187.39
7225.64,2127.87,7179.94
7221.94,2128.75,7172.49
7218.25,2129.68,7165.04
7214.55,2130.66,7157.6
7210.85,2131.69,7150.16
7207.16,2132.76,7142.73
7203.46,2133.88,7135.29
7199.76,2135.05,7127.87
7196.06,2136.26,7120.45
7192.35,2137.52,7113.03
7188.65,2138.83,7105.62
7184.93,2140.18,7098.21
7181.22,2141.58,7090.81
7177.5,2143.02,7083.42
7173.78,2144.5,7076.04
7170.05,2146.02,7068.66
7166.31,2147.59,7061.29
7162.57,2149.21,7053.92
7158.83,2150.86,7046.57
7155.08,2152.56,7039.22
7151.32,2154.29,7031.88
7147.55,2156.07,7024.56
7143.78,2157.89,7017.24
7139.99,2159.75,7009.93
7136.2,2161.65,7002.63
7132.4,2163.58,6995.34
7128.59,2165.56,6988.06
7124.77,2167.57,6980.79
7120.94,2169.63,6973.54
7117.1,2171.72,6966.3
7113.25,2173.84,6959.06
7109.39,2176.01,6951.85
7105.52,2178.21,6944.64
7101.63,2180.44,6937.45
7097.74,2182.71,6930.27
7093.82,2185.02,6923.1
7089.9,2187.36,6915.95
7085.96,2189.74,6908.81
7082.01,2192.15,6901.69
7078.05,2194.59,6894.58
7074.06,2197.07,6887.48
7070.07,2199.57,6880.41
7066.06,2202.11,6873.35
7062.03,2204.69,6866.3
7057.99,2207.29,6859.27
7053.92,2209.93,6852.26
7049.85,2212.59,6845.27
7045.75,2215.29,6838.29
7041.64,2218.01,6831.33
7037.51,2220.77,6824.39
7033.36,2223.55,6817.47
7029.19,2226.36,6810.57
7025,2229.2,6803.69
7020.79,2232.07,6796.82
7016.56,2234.96,6789.98
7012.31,2237.89,6783.15
7008.04,2240.83,6776.35
7003.75,2243.81,6769.57
6999.43,2246.81,6762.81
6995.09,2249.83,6756.07
6990.73,2252.88,6749.35
6986.35,2255.96,6742.66
6981.95,2259.05,6735.98
6977.52,2262.18,6729.33
6973.06,2265.32,6722.71
6968.58,2268.49,6716.1
6964.08,2271.68,6709.52
6959.55,2274.89,6702.97
6955,2278.12,6696.44
6950.42,2281.38,6689.93
6945.81,2284.65,6683.45
6941.17,2287.95,6677
6936.51,2291.26,6670.57
6931.82,2294.59,6664.16
6927.1,2297.95,6657.78
6922.36,2301.32,6651.43
6917.58,2304.71,6645.11
6912.78,2308.12,6638.82
6907.94,2311.54,6632.55
6903.08,2314.98,6626.31
6898.19,2318.44,6620.1
6893.26,2321.92,6613.91
6888.31,2325.41,6607.76
6883.33,2328.92,6601.63
6878.32,2332.44,6595.53
6873.29,2335.98,6589.46
6868.22,2339.54,6583.42
6863.14,2343.11,6577.41
6858.02,2346.69,6571.43
6852.88,2350.3,6565.48
6847.71,2353.91,6559.56
6842.52,2357.54,6553.66
6837.31,2361.19,6547.8
6832.07,2364.85,6541.97
6826.81,2368.53,6536.16
6821.52,2372.22,6530.39
6816.21,2375.92,6524.65
6810.88,2379.64,6518.94
6805.53,2383.37,6513.26
6800.15,2387.11,6507.61
6794.76,2390.87,6501.99
6789.34,2394.64,6496.4
6783.9,2398.43,6490.84
6778.45,2402.22,6485.31
6772.97,2406.03,6479.82
6767.48,2409.86,6474.36
6761.97,2413.69,6468.93
6756.44,2417.54,6463.53
6750.89,2421.4,6458.16
6745.32,2425.27,6452.82
6739.74,2429.15,6447.52
6734.14,2433.04,6442.25
6728.53,2436.94,6437.01
6722.9,2440.86,6431.81
6717.25,2444.79,6426.64
6711.59,2448.72,6421.5
6705.92,2452.67,6416.39
6700.23,2456.63,6411.32
6694.53,2460.6,6406.28
6688.82,2464.57,6401.27
6683.09,2468.56,6396.3
6677.35,2472.56,6391.36
6671.6,2476.57,6386.46
6665.84,2480.58,6381.59
6660.07,2484.61,6376.75
6654.28,2488.64,6371.95
6648.49,2492.68,6367.18
6642.69,2496.74,6362.45
6636.88,2500.8,6357.75
6631.06,2504.87,6353.09
6625.23,2508.94,6348.46
6619.4,2513.03,6343.87
6613.55,2517.12,6339.31
6607.7,2521.22,6334.79
6601.85,2525.33,6330.3
6595.98,2529.44,6325.85
6590.12,2533.56,6321.44
