X, Y, Z
7591.01,1865.92,7734.08
7588.33,1863.45,7727.14
7585.63,1861.02,7720.21
7582.89,1858.64,7713.29
7580.11,1856.3,7706.38
7577.29,1854.02,7699.49
7574.42,1851.79,7692.61
7571.5,1849.62,7685.76
7568.52,1847.5,7678.92
7565.49,1845.45,7672.09
7562.4,1843.47,7665.29
7559.23,1841.55,7658.52
7556.01,1839.71,7651.76
7552.7,1837.94,7645.04
7549.32,1836.25,7638.34
7545.86,1834.64,7631.66
7542.32,1833.11,7625.02
7538.68,1831.67,7618.41
7534.96,1830.32,7611.82
7531.13,1829.07,7605.28
7527.22,1827.9,7598.76
7523.22,1826.82,7592.27
7519.14,1825.82,7585.81
7514.98,1824.9,7579.38
7510.75,1824.06,7572.97
7506.45,1823.3,7566.58
7502.08,1822.6,7560.21
7497.65,1821.98,7553.87
7493.16,1821.42,7547.54
7488.62,1820.92,7541.22
7484.04,1820.49,7534.92
7479.41,1820.11,7528.64
7474.74,1819.78,7522.36
7470.04,1819.51,7516.09
7465.3,1819.28,7509.83
7460.55,1819.1,7503.57
7455.76,1818.96,7497.32
7450.97,1818.86,7491.07
7446.15,1818.79,7484.81
7441.33,1818.76,7478.56
7436.51,1818.76,7472.3
7431.68,1818.78,7466.04
7426.86,1818.83,7459.77
7422.05,1818.9,7453.49
7417.25,1818.99,7447.2
7412.47,1819.09,7440.9
7407.71,1819.21,7434.58
7402.98,1819.33,7428.25
7398.28,1819.46,7421.9
7393.61,1819.59,7415.53
7388.98,1819.73,7409.14
7384.39,1819.86,7402.73
7379.85,1819.98,7396.29
7375.37,1820.1,7389.82
7370.94,1820.21,7383.33
7366.57,1820.3,7376.81
7362.27,1820.37,7370.26
7358.03,1820.42,7363.67
7353.86,1820.46,7357.05
7349.75,1820.49,7350.4
7345.7,1820.5,7343.73
7341.71,1820.5,7337.02
7337.78,1820.5,7330.28
7333.91,1820.48,7323.52
7330.09,1820.47,7316.73
7326.32,1820.45,7309.91
7322.6,1820.43,7303.07
7318.93,1820.42,7296.21
7315.31,1820.4,7289.32
7311.73,1820.4,7282.4
7308.19,1820.4,7275.47
7304.7,1820.41,7268.51
7301.25,1820.44,7261.53
7297.83,1820.48,7254.54
7294.45,1820.53,7247.52
7291.11,1820.6,7240.48
7287.8,1820.7,7233.43
7284.51,1820.81,7226.36
7281.26,1820.95,7219.28
7278.03,1821.12,7212.18
7274.83,1821.31,7205.06
7271.66,1821.54,7197.93
7268.5,1821.8,7190.79
7265.37,1822.09,7183.63
7262.25,1822.42,7176.47
7259.15,1822.78,7169.29
7256.06,1823.19,7162.1
7252.99,1823.64,7154.91
7249.93,1824.13,7147.7
7246.87,1824.67,7140.49
7243.83,1825.26,7133.27
7240.79,1825.9,7126.05
7237.75,1826.6,7118.81
7234.71,1827.34,7111.58
7231.68,1828.15,7104.34
7228.64,1829.01,7097.1
7225.6,1829.94,7089.85
7222.56,1830.92,7082.6
7219.51,1831.97,7075.36
7216.45,1833.09,7068.11
7213.38,1834.28,7060.86
7210.29,1835.53,7053.62
7207.2,1836.87,7046.38
7204.08,1838.27,7039.13
7200.95,1839.75,7031.9
7197.8,1841.31,7024.67
7194.64,1842.95,7017.44
7191.46,1844.66,7010.22
7188.28,1846.44,7003
7185.09,1848.29,6995.79
7181.89,1850.21,6988.59
7178.7,1852.19,6981.4
7175.51,1854.24,6974.21
7172.33,1856.35,6967.03
7169.15,1858.52,6959.87
7165.99,1860.75,6952.71
7162.85,1863.03,6945.56
7159.72,1865.37,6938.42
7156.61,1867.76,6931.29
7153.53,1870.2,6924.18
7150.48,1872.69,6917.07
7147.46,1875.22,6909.98
7144.47,1877.8,6902.91
7141.51,1880.42,6895.84
7138.6,1883.08,6888.79
7135.73,1885.78,6881.76
7132.91,1888.52,6874.74
7130.13,1891.29,6867.74
7127.41,1894.09,6860.75
7124.75,1896.92,6853.78
7122.14,1899.78,6846.83
7119.59,1902.67,6839.89
7117.1,1905.58,6832.97
7114.69,1908.51,6826.08
7112.34,1911.47,6819.2
7110.07,1914.44,6812.34
7107.87,1917.43,6805.5
7105.75,1920.43,6798.68
7103.72,1923.45,6791.89
7101.77,1926.48,6785.11
7099.91,1929.51,6778.36
7098.14,1932.55,6771.64
7096.47,1935.6,6764.93
7094.89,1938.65,6758.25
7093.42,1941.7,6751.59
7092.04,1944.75,6744.96
7090.78,1947.79,6738.36
7089.62,1950.83,6731.78
7088.58,1953.87,6725.23
7087.65,1956.89,6718.7
7086.85,1959.91,6712.2
7086.16,1962.9,6705.73
7085.6,1965.89,6699.29
7085.15,1968.87,6692.87
7084.82,1971.83,6686.48
7084.59,1974.79,6680.1
7084.47,1977.73,6673.74
7084.45,1980.68,6667.4
7084.52,1983.62,6661.07
7084.68,1986.56,6654.74
7084.93,1989.49,6648.42
7085.26,1992.43,6642.11
7085.67,1995.37,6635.8
7086.14,1998.32,6629.49
7086.69,2001.27,6623.17
7087.3,2004.23,6616.85
7087.96,2007.2,6610.51
7088.69,2010.18,6604.17
7089.46,2013.18,6597.81
7090.27,2016.18,6591.44
7091.13,2019.21,6585.04
7092.02,2022.25,6578.62
7092.94,2025.31,6572.18
7093.89,2028.39,6565.71
7094.86,2031.5,6559.22
7095.85,2034.63,6552.69
7096.85,2037.78,6546.12
7097.86,2040.96,6539.52
7098.88,2044.17,6532.87
7099.89,2047.42,6526.19
7100.9,2050.69,6519.45
7101.9,2054,6512.67
7102.89,2057.34,6505.84
