X, Y, Z
7559.97,2205.97,3614.48
7555.03,2203.92,3621.03
7550.12,2201.87,3627.6
7545.24,2199.83,3634.19
7540.39,2197.79,3640.81
7535.56,2195.77,3647.45
7530.77,2193.75,3654.12
7526,2191.74,3660.81
7521.26,2189.74,3667.53
7516.55,2187.76,3674.26
7511.87,2185.78,3681.02
7507.21,2183.82,3687.81
7502.57,2181.88,3694.61
7497.97,2179.95,3701.44
7493.39,2178.03,3708.28
7488.83,2176.13,3715.15
7484.3,2174.25,3722.04
7479.79,2172.39,3728.94
7475.31,2170.54,3735.87
7470.85,2168.72,3742.82
7466.41,2166.91,3749.78
7462,2165.13,3756.77
7457.6,2163.37,3763.77
7453.24,2161.63,3770.79
7448.89,2159.92,3777.83
7444.56,2158.23,3784.88
7440.26,2156.57,3791.96
7435.98,2154.93,3799.04
7431.71,2153.32,3806.15
7427.47,2151.74,3813.27
7423.25,2150.19,3820.4
7419.04,2148.67,3827.55
7414.86,2147.18,3834.72
7410.69,2145.72,3841.9
7406.54,2144.29,3849.09
7402.41,2142.9,3856.3
7398.3,2141.54,3863.52
7394.21,2140.22,3870.75
7390.13,2138.93,3878
7386.06,2137.68,3885.26
7382.02,2136.46,3892.53
7377.99,2135.28,3899.81
7373.98,2134.15,3907.1
7369.98,2133.05,3914.4
7365.99,2131.99,3921.72
7362.02,2130.98,3929.04
7358.06,2130.01,3936.37
7354.12,2129.08,3943.72
7350.19,2128.19,3951.07
7346.28,2127.35,3958.43
7342.37,2126.56,3965.8
7338.48,2125.81,3973.17
7334.6,2125.11,3980.56
7330.73,2124.46,3987.95
7326.88,2123.86,3995.35
7323.03,2123.31,4002.75
7319.2,2122.81,4010.16
7315.37,2122.36,4017.58
7311.56,2121.96,4025
7307.75,2121.61,4032.42
7303.95,2121.33,4039.86
7300.16,2121.09,4047.29
7296.38,2120.91,4054.73
7292.61,2120.79,4062.17
7288.85,2120.73,4069.62
7285.09,2120.72,4077.07
7281.34,2120.76,4084.52
7277.6,2120.86,4091.97
7273.86,2121.02,4099.43
7270.13,2121.23,4106.89
7266.4,2121.5,4114.35
7262.68,2121.82,4121.81
