X, Y, Z
8201.12,2650.1,3329.77
8197.1,2645.46,3334.97
8193.08,2640.86,3340.2
8189.06,2636.28,3345.46
8185.05,2631.73,3350.76
8181.03,2627.21,3356.1
8177.02,2622.73,3361.48
8173.02,2618.28,3366.89
8169.02,2613.86,3372.34
8165.02,2609.48,3377.83
8161.03,2605.12,3383.37
8157.04,2600.81,3388.94
8153.05,2596.53,3394.56
8149.07,2592.29,3400.22
8145.1,2588.08,3405.93
8141.13,2583.91,3411.68
8137.16,2579.78,3417.47
8133.19,2575.68,3423.3
8129.23,2571.62,3429.16
8125.25,2567.6,3435.06
8121.28,2563.62,3440.99
8117.29,2559.67,3446.94
8113.29,2555.77,3452.91
8109.29,2551.9,3458.91
8105.27,2548.06,3464.93
8101.23,2544.27,3470.96
8097.17,2540.51,3477
8093.1,2536.8,3483.06
8089,2533.12,3489.12
8084.88,2529.47,3495.18
8080.74,2525.87,3501.25
8076.56,2522.31,3507.32
8072.36,2518.78,3513.38
8068.12,2515.29,3519.43
8063.85,2511.84,3525.48
8059.55,2508.43,3531.51
8055.21,2505.06,3537.52
8050.82,2501.73,3543.52
8046.4,2498.43,3549.5
8041.93,2495.18,3555.45
8037.41,2491.96,3561.38
8032.85,2488.79,3567.28
8028.24,2485.65,3573.14
8023.57,2482.55,3578.97
8018.85,2479.5,3584.76
8014.08,2476.48,3590.51
8009.25,2473.5,3596.22
8004.35,2470.56,3601.88
7999.4,2467.66,3607.5
7994.38,2464.8,3613.06
7989.29,2461.98,3618.56
7984.14,2459.2,3624.01
7978.92,2456.46,3629.4
7973.62,2453.76,3634.72
7968.25,2451.11,3639.98
7962.81,2448.49,3645.17
7957.28,2445.91,3650.29
7951.68,2443.37,3655.33
7945.99,2440.88,3660.3
7940.22,2438.42,3665.19
7934.36,2436.01,3669.99
7928.42,2433.63,3674.71
7922.38,2431.3,3679.34
7916.26,2429.01,3683.88
7910.04,2426.76,3688.33
7903.72,2424.55,3692.68
7897.32,2422.38,3696.94
7890.83,2420.25,3701.12
7884.26,2418.16,3705.22
7877.62,2416.11,3709.25
7870.91,2414.1,3713.22
7864.14,2412.12,3717.12
7857.3,2410.19,3720.96
7850.42,2408.29,3724.75
7843.48,2406.43,3728.5
7836.49,2404.6,3732.2
7829.47,2402.81,3735.87
7822.41,2401.06,3739.51
7815.32,2399.34,3743.13
7808.2,2397.66,3746.72
7801.07,2396.01,3750.3
7793.92,2394.4,3753.87
7786.75,2392.82,3757.44
7779.58,2391.27,3761.01
7772.41,2389.75,3764.58
7765.24,2388.27,3768.17
7758.08,2386.82,3771.77
7750.94,2385.39,3775.4
7743.81,2384,3779.05
7736.7,2382.64,3782.74
7729.62,2381.31,3786.46
7722.58,2380.01,3790.23
7715.57,2378.74,3794.05
7708.6,2377.49,3797.92
7701.69,2376.28,3801.85
7694.82,2375.09,3805.85
7688.01,2373.93,3809.91
7681.26,2372.79,3814.05
7674.58,2371.69,3818.27
7667.97,2370.6,3822.58
7661.43,2369.54,3826.98
7654.98,2368.51,3831.47
7648.61,2367.5,3836.07
7642.33,2366.52,3840.77
7636.15,2365.56,3845.59
7630.07,2364.62,3850.52
7624.1,2363.71,3855.57
7618.23,2362.81,3860.76
7612.47,2361.94,3866.06
7606.81,2361.1,3871.48
7601.24,2360.28,3877.02
7595.78,2359.49,3882.66
7590.4,2358.72,3888.41
7585.12,2357.98,3894.26
7579.91,2357.27,3900.21
7574.79,2356.6,3906.26
7569.75,2355.95,3912.39
7564.78,2355.34,3918.6
7559.88,2354.76,3924.9
7555.05,2354.21,3931.27
7550.28,2353.7,3937.72
7545.57,2353.23,3944.23
7540.92,2352.79,3950.8
7536.32,2352.4,3957.44
7531.77,2352.04,3964.13
7527.27,2351.72,3970.87
7522.81,2351.45,3977.66
7518.39,2351.22,3984.49
7514.01,2351.03,3991.36
7509.66,2350.88,3998.26
7505.33,2350.78,4005.19
7501.04,2350.73,4012.15
7496.76,2350.73,4019.13
7492.51,2350.77,4026.12
7488.26,2350.87,4033.13
7484.03,2351.01,4040.15
7479.81,2351.21,4047.17
7475.59,2351.46,4054.2
7471.38,2351.76,4061.22
7467.16,2352.12,4068.23
7462.93,2352.54,4075.23
7458.7,2353.01,4082.21
7454.45,2353.54,4089.17
7450.19,2354.13,4096.11
7445.9,2354.78,4103.02
7441.6,2355.49,4109.89
7437.26,2356.26,4116.73
7432.9,2357.09,4123.53
7428.5,2357.99,4130.28
7424.08,2358.94,4136.99
7419.63,2359.96,4143.66
7415.15,2361.03,4150.29
7410.64,2362.16,4156.89
7406.11,2363.35,4163.45
7401.55,2364.58,4169.98
7396.97,2365.86,4176.48
7392.38,2367.2,4182.94
7387.76,2368.58,4189.38
7383.12,2370,4195.79
7378.47,2371.47,4202.17
7373.8,2372.98,4208.53
7369.12,2374.52,4214.87
7364.43,2376.11,4221.18
7359.72,2377.73,4227.48
7355,2379.38,4233.76
7350.27,2381.07,4240.02
7345.54,2382.79,4246.26
7340.8,2384.53,4252.5
7336.05,2386.31,4258.72
7331.3,2388.1,4264.93
7326.55,2389.93,4271.13
7321.8,2391.77,4277.33
7317.05,2393.63,4283.52
7312.29,2395.51,4289.7
7307.55,2397.41,4295.89
7302.8,2399.32,4302.07
7298.06,2401.24,4308.25
7293.33,2403.18,4314.44
7288.6,2405.12,4320.62
7283.89,2407.07,4326.82
7279.18,2409.03,4333.02
7274.49,2410.99,4339.23
7269.81,2412.95,4345.45
7265.14,2414.91,4351.68
7260.49,2416.87,4357.92
7255.86,2418.83,4364.18
7251.25,2420.78,4370.46
7246.65,2422.72,4376.75
7242.07,2424.66,4383.06
7237.52,2426.6,4389.38
7232.98,2428.53,4395.72
7228.45,2430.47,4402.07
7223.95,2432.4,4408.44
7219.46,2434.33,4414.82
7214.99,2436.26,4421.21
7210.53,2438.19,4427.61
7206.09,2440.13,4434.02
7201.67,2442.07,4440.44
7197.26,2444.02,4446.88
7192.86,2445.97,4453.32
7188.48,2447.93,4459.77
7184.12,2449.9,4466.22
7179.77,2451.87,4472.68
7175.43,2453.86,4479.15
7171.1,2455.85,4485.63
7166.79,2457.86,4492.1
7162.49,2459.88,4498.59
7158.2,2461.92,4505.07
7153.93,2463.97,4511.56
7149.66,2466.03,4518.05
7145.41,2468.11,4524.54
7141.17,2470.21,4531.03
7136.93,2472.33,4537.52
7132.71,2474.47,4544.01
7128.5,2476.63,4550.5
7124.29,2478.81,4556.99
7120.1,2481.01,4563.47
7115.91,2483.24,4569.95
7111.73,2485.49,4576.42
7107.56,2487.76,4582.9
7103.4,2490.07,4589.36
7099.25,2492.4,4595.82
7095.1,2494.76,4602.27
7090.96,2497.15,4608.71
7086.82,2499.56,4615.15
7082.69,2502.01,4621.58
7078.57,2504.5,4627.99
7074.45,2507.01,4634.4
7070.33,2509.56,4640.79
7066.22,2512.15,4647.18
7062.11,2514.76,4653.55
7058.01,2517.4,4659.92
7053.9,2520.07,4666.27
7049.8,2522.77,4672.61
7045.69,2525.48,4678.94
7041.58,2528.22,4685.26
7037.47,2530.98,4691.57
7033.35,2533.75,4697.87
7029.22,2536.54,4704.16
7025.09,2539.35,4710.44
7020.95,2542.16,4716.72
7016.81,2544.98,4722.98
7012.65,2547.81,4729.23
7008.48,2550.65,4735.48
7004.3,2553.48,4741.71
7000.1,2556.32,4747.94
6995.9,2559.16,4754.16
6991.67,2562,4760.37
6987.43,2564.83,4766.57
6983.17,2567.65,4772.76
6978.9,2570.46,4778.94
6974.6,2573.27,4785.12
6970.28,2576.06,4791.29
6965.94,2578.84,4797.45
6961.58,2581.6,4803.61
6957.2,2584.34,4809.75
6952.79,2587.06,4815.89
6948.35,2589.75,4822.02
6943.89,2592.43,4828.15
6939.39,2595.07,4834.27
6934.87,2597.69,4840.38
6930.32,2600.28,4846.49
6925.74,2602.83,4852.59
6921.12,2605.35,4858.68
6916.47,2607.84,4864.77
6911.79,2610.28,4870.85
6907.07,2612.68,4876.92
6902.32,2615.05,4882.99
6897.52,2617.36,4889.06
6892.69,2619.63,4895.11
6887.82,2621.86,4901.17
6882.9,2624.03,4907.22
6877.95,2626.15,4913.26
6872.96,2628.23,4919.29
6867.93,2630.26,4925.32
6862.86,2632.25,4931.33
6857.75,2634.19,4937.34
6852.61,2636.1,4943.33
6847.42,2637.96,4949.31
6842.21,2639.79,4955.28
6836.96,2641.58,4961.23
6831.67,2643.33,4967.16
6826.35,2645.05,4973.08
6821,2646.74,4978.98
6815.62,2648.39,4984.85
6810.2,2650.02,4990.71
6804.75,2651.62,4996.54
6799.27,2653.19,5002.35
6793.77,2654.74,5008.14
6788.23,2656.26,5013.9
6782.66,2657.76,5019.63
6777.07,2659.24,5025.34
6771.45,2660.7,5031.02
6765.8,2662.14,5036.67
6760.13,2663.57,5042.28
6754.43,2664.98,5047.86
6748.7,2666.38,5053.41
6742.96,2667.77,5058.93
6737.18,2669.14,5064.41
6731.39,2670.51,5069.85
6725.57,2671.87,5075.26
6719.74,2673.22,5080.62
6713.88,2674.57,5085.95
6708,2675.91,5091.23
6702.1,2677.26,5096.47
6696.18,2678.6,5101.67
6690.25,2679.94,5106.83
6684.29,2681.29,5111.93
6678.32,2682.64,5116.99
6672.33,2684,5122.01
6666.33,2685.36,5126.97
6660.31,2686.73,5131.88
6654.28,2688.11,5136.74
6648.23,2689.5,5141.55
6642.17,2690.91,5146.3
6636.1,2692.33,5151
6630.02,2693.76,5155.65
6623.92,2695.21,5160.24
